0 1 2
245 446 5
245 447 8
245 448 5
245 449 4
245 451 3
245 452 2
245 456 1
245 462 5
245 463 1
245 464 10
245 466 2
245 468 10
245 470 10
245 471 8
245 473 10
245 474 3
245 475 5
245 478 1
245 480 8
245 484 2
245 485 10
245 489 4
245 490 8
245 491 9
245 494 1
245 498 6
245 1 9
245 2 1
245 3 5
245 4 7
245 5 7
245 6 10
245 7 7
245 9 1
245 10 7
245 11 1
245 14 6
245 15 8
245 16 9
245 18 2
245 19 3
245 20 4
245 21 4
245 22 9
245 23 4
245 27 8
245 31 5
245 32 2
245 33 4
245 34 2
245 36 5
245 37 10
245 40 2
245 41 1
245 43 4
245 44 1
245 46 8
245 47 2
245 49 10
245 53 4
245 54 2
245 55 1
245 57 1
245 61 3
245 63 10
245 64 8
245 66 8
245 68 1
245 70 10
245 71 8
245 74 2
245 75 1
245 76 2
245 77 1
245 80 1
245 83 8
245 84 2
245 86 7
245 87 4
245 88 4
245 93 3
245 95 5
245 96 2
245 99 5
245 102 8
245 103 2
245 105 9
245 106 10
245 107 4
245 109 7
245 110 10
245 111 5
245 115 9
245 118 7
245 119 5
245 121 3
245 122 6
245 124 3
245 127 8
245 128 2
245 131 6
245 132 1
245 134 4
245 138 5
245 139 2
245 140 5
245 141 5
245 144 4
245 146 8
245 148 5
245 149 8
245 150 10
245 152 3
245 153 2
245 156 2
245 157 8
245 159 9
245 165 4
245 166 5
245 172 4
245 176 9
245 178 9
245 183 3
245 186 10
245 190 3
245 191 5
245 193 4
245 195 1
245 196 9
245 199 9
245 201 5
245 203 10
245 204 8
245 206 7
245 208 5
245 212 9
245 213 7
245 214 6
245 216 3
245 217 2
245 218 9
245 220 9
245 223 10
245 224 10
245 225 10
245 227 8
245 229 5
245 232 3
245 233 8
245 235 4
245 236 9
245 237 3
245 238 8
245 239 5
245 240 10
245 242 1
245 243 3
245 244 8
246 249 4
246 254 2
246 258 6
246 263 5
246 265 7
246 266 4
246 267 9
246 269 7
246 270 6
246 271 6
246 275 6
246 276 4
246 277 1
246 281 4
246 283 8
246 286 10
246 287 6
246 291 3
246 292 4
246 295 1
246 299 10
246 300 3
246 302 9
246 303 5
246 304 1
246 307 7
246 309 10
246 310 6
246 312 2
246 314 4
246 315 10
246 317 6
246 318 9
246 319 3
246 321 7
246 322 4
246 325 5
246 326 5
246 327 7
246 329 4
246 331 10
246 332 3
246 334 10
246 335 9
246 336 9
246 337 3
246 338 2
246 341 3
246 342 9
246 343 9
246 349 7
246 352 2
246 353 6
246 357 5
246 358 8
246 359 5
246 360 8
246 364 6
246 368 3
246 369 6
246 370 5
246 371 4
246 374 6
246 375 1
246 377 7
246 379 6
246 380 8
246 381 10
246 383 6
246 386 10
246 387 8
246 388 7
246 389 7
246 390 7
246 391 3
246 396 4
246 397 6
246 399 1
246 402 8
246 403 9
246 405 6
246 406 8
246 407 9
246 408 10
246 409 6
246 412 6
246 414 7
246 419 1
246 422 4
246 424 9
246 425 5
246 427 3
246 429 2
246 432 2
246 434 7
246 435 4
246 440 2
246 441 3
246 444 1
246 446 7
246 449 10
246 450 5
246 451 7
246 452 1
246 453 2
246 455 5
246 456 5
246 459 8
246 460 2
246 464 4
246 465 5
246 467 2
246 468 5
246 470 9
246 471 6
246 472 5
246 476 4
246 477 2
246 478 7
246 482 9
246 484 1
246 490 3
246 493 8
246 495 4
246 497 1
246 498 4
246 499 4
246 5 4
246 7 10
246 8 2
246 11 10
246 12 8
246 16 9
246 17 9
246 20 9
246 21 6
246 25 9
246 26 9
246 28 10
246 32 6
246 33 2
246 34 3
246 37 9
246 38 1
246 40 4
246 41 10
246 42 6
246 43 1
246 45 8
246 46 3
246 47 2
246 53 2
246 54 2
246 55 2
246 56 7
246 57 9
246 59 6
246 64 1
246 67 10
246 68 5
246 69 9
246 73 3
246 76 5
246 77 4
246 79 9
246 81 5
246 84 8
246 85 1
246 86 1
246 87 1
246 89 8
246 90 3
246 92 7
246 96 4
246 98 9
246 100 6
246 105 9
246 107 10
246 111 8
246 114 4
246 116 6
246 124 4
246 127 4
246 130 9
246 134 5
246 135 9
246 139 10
246 140 6
246 142 7
246 144 8
246 147 4
246 148 2
246 149 6
246 150 7
246 152 8
246 156 1
246 159 6
246 162 7
246 167 9
246 168 7
246 171 10
246 172 2
246 173 10
246 176 10
246 179 9
246 180 6
246 181 5
246 182 3
246 183 3
246 188 7
246 189 7
246 190 2
246 191 2
246 192 5
246 193 5
246 194 8
246 195 6
246 197 2
246 199 3
246 200 10
246 202 7
246 208 10
246 209 6
246 212 3
246 213 4
246 216 10
246 217 7
246 219 8
246 221 1
246 222 10
246 223 5
246 224 2
246 226 1
246 227 2
246 228 2
246 229 4
246 234 5
246 237 5
246 238 4
246 239 2
246 241 3
246 242 1
246 243 2
246 244 4
247 249 9
247 250 9
247 253 9
247 259 5
247 263 1
247 265 10
247 268 9
247 269 3
247 271 5
247 272 6
247 275 4
247 276 5
247 277 6
247 278 2
247 279 10
247 280 1
247 283 5
247 285 7
247 286 10
247 287 1
247 289 10
247 290 7
247 291 5
247 292 9
247 295 10
247 296 8
247 301 2
247 303 9
247 304 1
247 305 3
247 309 4
247 311 1
247 312 3
247 316 9
247 319 10
247 322 7
247 323 3
247 324 6
247 327 3
247 331 2
247 332 6
247 333 10
247 334 8
247 337 9
247 338 10
247 339 4
247 340 10
247 343 1
247 344 9
247 345 9
247 347 10
247 350 1
247 354 7
247 355 10
247 357 8
247 361 6
247 362 6
247 363 1
247 365 10
247 366 9
247 368 3
247 371 9
247 374 5
247 376 5
247 380 8
247 386 1
247 387 1
247 390 2
247 391 4
247 393 7
247 395 10
247 396 7
247 397 8
247 399 4
247 400 8
247 401 6
247 403 10
247 404 8
247 406 7
247 407 7
247 408 8
247 409 4
247 412 6
247 414 10
247 418 6
247 420 3
247 421 7
247 423 8
247 424 1
247 426 10
247 428 6
247 430 8
247 432 3
247 441 7
247 442 6
247 443 6
247 445 8
247 449 5
247 452 2
247 456 1
247 457 8
247 458 5
247 467 8
247 471 2
247 472 8
247 473 5
247 475 1
247 478 8
247 479 3
247 480 8
247 481 10
247 483 2
247 486 4
247 488 2
247 490 1
247 492 9
247 494 9
247 495 6
247 498 2
247 499 10
247 0 6
247 3 10
247 4 3
247 7 5
247 8 3
247 9 7
247 11 7
247 12 9
247 13 10
247 14 5
247 15 7
247 16 6
247 17 2
247 19 4
247 21 2
247 25 7
247 28 10
247 30 3
247 32 4
247 34 4
247 35 1
247 36 5
247 38 9
247 40 1
247 44 6
247 45 10
247 46 7
247 47 9
247 48 8
247 49 9
247 50 6
247 51 2
247 52 4
247 54 5
247 55 7
247 56 5
247 61 8
247 64 2
247 66 3
247 69 5
247 70 2
247 74 10
247 75 10
247 77 6
247 78 5
247 79 3
247 82 10
247 84 7
247 86 1
247 87 9
247 88 8
247 90 8
247 94 10
247 95 10
247 96 8
247 97 7
247 98 6
247 99 7
247 100 7
247 103 4
247 104 1
247 107 10
247 108 4
247 109 5
247 111 7
247 113 2
247 114 10
247 115 8
247 121 3
247 123 8
247 126 2
247 129 6
247 130 7
247 131 5
247 132 6
247 134 4
247 135 7
247 138 10
247 139 8
247 141 6
247 143 7
247 144 9
247 145 8
247 146 2
247 148 7
247 150 3
247 156 10
247 157 3
247 158 7
247 159 3
247 160 1
247 163 5
247 164 3
247 165 6
247 166 10
247 167 9
247 170 2
247 171 9
247 172 3
247 173 9
247 174 3
247 175 7
247 176 8
247 178 5
247 179 2
247 180 9
247 181 8
247 183 1
247 184 9
247 187 3
247 188 2
247 189 7
247 191 5
247 192 2
247 195 1
247 196 5
247 197 2
247 201 5
247 202 9
247 203 8
247 205 8
247 206 5
247 207 10
247 209 8
247 210 3
247 212 3
247 213 1
247 217 4
247 218 2
247 219 9
247 221 7
247 223 9
247 226 8
247 229 1
247 230 5
247 231 5
247 232 9
247 233 2
247 234 3
247 235 8
247 236 2
247 242 2
247 245 8
248 250 4
248 251 5
248 252 8
248 260 8
248 262 6
248 267 9
248 268 9
248 269 4
248 270 9
248 272 4
248 274 5
248 275 10
248 276 7
248 279 9
248 280 6
248 283 6
248 284 3
248 285 4
248 287 3
248 288 6
248 292 5
248 295 2
248 296 5
248 297 8
248 299 4
248 300 8
248 305 9
248 307 4
248 308 6
248 309 6
248 312 3
248 316 4
248 318 2
248 319 9
248 323 8
248 324 8
248 325 2
248 326 4
248 327 8
248 329 4
248 330 6
248 333 8
248 334 6
248 343 1
248 344 1
248 345 9
248 346 7
248 347 7
248 348 2
248 350 5
248 353 5
248 355 2
248 356 1
248 357 10
248 358 2
248 359 8
248 361 5
248 364 7
248 365 8
248 367 5
248 368 5
248 369 9
248 374 8
248 376 8
248 377 6
248 379 4
248 382 8
248 383 7
248 385 10
248 386 3
248 387 9
248 393 7
248 394 5
248 395 6
248 396 9
248 399 3
248 400 6
248 403 4
248 407 4
248 410 6
248 413 9
248 415 6
248 418 3
248 419 2
248 421 4
248 422 5
248 423 1
248 427 10
248 428 7
248 431 10
248 432 5
248 435 7
248 440 4
248 444 9
248 447 10
248 449 10
248 450 7
248 451 8
248 455 6
248 458 2
248 459 3
248 462 3
248 463 4
248 466 10
248 468 5
248 469 5
248 470 2
248 471 8
248 472 4
248 473 10
248 474 4
248 475 1
248 477 10
248 478 4
248 480 5
248 481 3
248 482 9
248 484 3
248 485 4
248 487 1
248 489 5
248 492 6
248 493 4
248 494 1
248 496 2
248 497 7
248 498 1
248 0 8
248 1 6
248 3 10
248 4 10
248 7 4
248 10 5
248 11 9
248 13 6
248 15 1
248 16 7
248 20 2
248 22 2
248 26 9
248 27 7
248 28 7
248 29 3
248 31 1
248 32 3
248 34 5
248 37 9
248 43 10
248 44 5
248 46 3
248 48 6
248 52 2
248 56 10
248 58 9
248 59 7
248 60 10
248 66 8
248 70 5
248 71 3
248 73 9
248 75 3
248 76 10
248 78 10
248 79 4
248 80 8
248 83 2
248 84 10
248 85 5
248 90 10
248 91 1
248 99 4
248 100 8
248 101 2
248 103 7
248 104 5
248 106 4
248 107 10
248 108 1
248 115 7
248 116 5
248 117 9
248 118 6
248 120 6
248 121 10
248 124 9
248 125 3
248 126 4
248 129 3
248 132 4
248 137 3
248 138 2
248 142 10
248 144 4
248 145 4
248 148 10
248 150 6
248 154 4
248 155 6
248 157 2
248 159 2
248 160 2
248 163 3
248 169 3
248 171 7
248 173 7
248 175 8
248 178 8
248 179 4
248 180 2
248 184 1
248 189 6
248 191 8
248 194 1
248 195 10
248 197 3
248 198 5
248 200 9
248 203 4
248 204 7
248 205 6
248 210 7
248 213 5
248 214 7
248 216 7
248 220 6
248 223 6
248 224 2
248 226 7
248 229 7
248 230 7
248 231 2
248 234 4
248 236 1
248 237 9
248 240 7
248 241 10
248 242 3
248 243 2
248 247 9
249 256 8
249 261 6
249 262 9
249 264 10
249 267 1
249 268 10
249 269 3
249 271 6
249 272 2
249 273 9
249 274 1
249 276 2
249 277 5
249 279 10
249 280 3
249 283 1
249 285 3
249 292 6
249 294 2
249 295 8
249 297 8
249 302 5
249 304 4
249 305 9
249 308 7
249 313 4
249 315 2
249 316 7
249 318 9
249 321 8
249 322 5
249 323 3
249 324 1
249 325 4
249 329 10
249 335 4
249 336 3
249 337 10
249 338 6
249 339 10
249 340 6
249 342 1
249 343 2
249 344 9
249 346 1
249 347 10
249 348 6
249 349 5
249 350 10
249 352 7
249 353 5
249 355 1
249 356 6
249 357 1
249 361 10
249 363 8
249 364 9
249 366 2
249 367 9
249 368 1
249 369 5
249 374 2
249 376 5
249 380 3
249 381 2
249 382 5
249 383 10
249 391 4
249 392 8
249 395 4
249 396 2
249 400 7
249 402 2
249 403 3
249 404 6
249 405 10
249 408 5
249 410 3
249 412 9
249 413 7
249 414 6
249 416 9
249 418 6
249 420 9
249 423 10
249 426 10
249 427 6
249 428 4
249 430 8
249 432 7
249 434 7
249 437 8
249 438 5
249 442 3
249 445 4
249 447 3
249 448 10
249 449 8
249 451 5
249 454 5
249 456 10
249 457 2
249 458 8
249 459 1
249 460 6
249 463 2
249 464 4
249 465 2
249 468 5
249 470 8
249 471 7
249 472 7
249 473 1
249 475 4
249 478 7
249 480 1
249 481 8
249 483 10
249 486 4
249 493 9
249 494 10
249 497 9
249 499 4
249 0 4
249 2 7
249 3 5
249 4 3
249 14 7
249 21 4
249 22 1
249 24 2
249 26 2
249 28 10
249 30 10
249 31 8
249 33 9
249 34 2
249 37 5
249 39 8
249 41 8
249 43 8
249 45 9
249 47 3
249 48 6
249 52 5
249 53 4
249 56 4
249 57 7
249 58 6
249 72 4
249 75 1
249 81 4
249 83 1
249 84 6
249 86 6
249 87 8
249 88 7
249 89 9
249 91 5
249 93 10
249 95 9
249 96 9
249 97 2
249 102 7
249 103 3
249 104 2
249 105 8
249 106 10
249 107 5
249 108 1
249 110 1
249 111 9
249 113 3
249 115 7
249 121 1
249 123 9
249 128 6
249 129 3
249 130 3
249 131 9
249 134 1
249 135 4
249 136 8
249 137 10
249 139 5
249 142 6
249 145 7
249 146 6
249 147 8
249 149 2
249 150 7
249 151 4
249 154 5
249 155 2
249 156 7
249 159 1
249 164 10
249 167 1
249 174 7
249 179 9
249 181 3
249 183 10
249 184 3
249 188 8
249 192 6
249 193 7
249 194 1
249 197 4
249 198 1
249 199 8
249 200 9
249 205 9
249 206 5
249 207 9
249 208 9
249 209 9
249 210 10
249 213 5
249 216 10
249 217 2
249 219 9
249 221 5
249 222 9
249 225 5
249 226 10
249 227 9
249 228 7
249 229 3
249 230 8
249 231 9
249 233 5
249 235 9
249 236 9
249 240 9
249 241 4
249 242 8
249 243 10
249 244 5
249 248 4
250 254 3
250 260 7
250 263 10
250 265 5
250 267 3
250 268 4
250 270 10
250 272 10
250 274 8
250 276 2
250 277 7
250 278 9
250 284 5
250 285 9
250 286 8
250 287 8
250 288 3
250 289 8
250 291 8
250 293 5
250 294 4
250 296 5
250 299 5
250 301 8
250 302 2
250 303 7
250 307 10
250 308 9
250 310 9
250 313 2
250 315 8
250 318 8
250 320 1
250 321 3
250 324 8
250 328 6
250 329 8
250 333 3
250 334 7
250 335 2
250 338 1
250 339 3
250 340 6
250 341 6
250 342 4
250 343 10
250 344 5
250 345 6
250 346 9
250 350 7
250 351 5
250 352 3
250 355 9
250 356 6
250 359 9
250 361 4
250 362 4
250 363 8
250 365 9
250 366 8
250 367 5
250 368 10
250 369 7
250 370 7
250 371 1
250 372 7
250 378 7
250 380 4
250 381 7
250 387 7
250 389 8
250 392 6
250 394 1
250 396 6
250 400 3
250 402 10
250 403 4
250 405 8
250 406 2
250 407 6
250 408 2
250 409 10
250 411 5
250 412 8
250 413 8
250 414 10
250 420 10
250 425 1
250 427 5
250 429 1
250 432 10
250 435 5
250 436 7
250 437 1
250 441 6
250 442 10
250 443 4
250 445 2
250 446 4
250 449 3
250 451 6
250 452 5
250 453 2
250 454 10
250 456 9
250 457 10
250 460 1
250 463 3
250 464 6
250 469 7
250 470 4
250 473 10
250 475 2
250 476 5
250 481 5
250 482 6
250 483 5
250 484 10
250 485 7
250 486 4
250 487 5
250 494 5
250 497 10
250 498 9
250 499 10
250 0 2
250 1 1
250 2 8
250 3 4
250 5 5
250 6 10
250 7 3
250 9 10
250 11 4
250 12 1
250 14 3
250 15 6
250 18 4
250 20 7
250 22 1
250 28 8
250 30 8
250 31 4
250 32 10
250 33 2
250 34 7
250 35 8
250 40 6
250 41 7
250 42 8
250 45 5
250 47 1
250 49 2
250 50 10
250 51 8
250 52 10
250 54 4
250 55 2
250 56 8
250 58 9
250 59 3
250 61 8
250 62 6
250 63 7
250 65 1
250 66 1
250 67 2
250 68 1
250 69 6
250 72 10
250 76 5
250 78 4
250 80 9
250 81 5
250 82 2
250 84 8
250 86 5
250 87 3
250 91 1
250 94 4
250 96 2
250 97 7
250 98 6
250 100 7
250 104 6
250 106 2
250 107 3
250 108 10
250 109 5
250 110 3
250 111 9
250 116 2
250 118 6
250 119 8
250 120 3
250 122 10
250 123 7
250 126 10
250 130 7
250 131 3
250 132 6
250 135 5
250 137 4
250 138 8
250 139 1
250 143 2
250 144 7
250 145 1
250 147 6
250 150 6
250 151 6
250 152 5
250 159 9
250 160 1
250 161 10
250 162 1
250 163 10
250 168 6
250 169 1
250 170 9
250 173 7
250 174 1
250 175 3
250 176 4
250 178 5
250 179 5
250 181 3
250 183 10
250 184 1
250 186 8
250 188 4
250 192 1
250 193 10
250 196 4
250 197 1
250 199 7
250 200 3
250 201 9
250 203 6
250 207 1
250 208 2
250 209 6
250 211 5
250 213 10
250 216 3
250 217 5
250 219 9
250 220 9
250 223 7
250 224 3
250 227 7
250 229 8
250 230 9
250 231 3
250 232 5
250 234 5
250 235 1
250 237 2
250 238 9
250 242 7
250 244 1
250 245 1
250 249 2
251 252 7
251 253 1
251 254 3
251 255 1
251 256 8
251 258 1
251 260 5
251 261 9
251 263 7
251 265 5
251 267 2
251 269 5
251 274 4
251 275 8
251 278 1
251 280 5
251 282 2
251 283 8
251 287 6
251 292 9
251 294 9
251 295 10
251 298 2
251 299 9
251 301 9
251 304 5
251 307 7
251 310 9
251 312 10
251 313 2
251 314 6
251 317 8
251 318 1
251 321 7
251 322 1
251 324 2
251 325 7
251 327 2
251 329 8
251 330 9
251 331 4
251 333 1
251 334 4
251 335 4
251 337 8
251 338 3
251 344 4
251 347 3
251 348 2
251 349 4
251 351 8
251 356 4
251 358 2
251 359 10
251 361 6
251 362 10
251 363 1
251 366 7
251 367 2
251 370 2
251 372 5
251 374 10
251 375 8
251 376 8
251 377 4
251 379 6
251 382 4
251 385 1
251 386 9
251 388 7
251 389 8
251 392 3
251 396 5
251 397 6
251 400 2
251 401 2
251 402 10
251 403 7
251 406 9
251 408 6
251 409 8
251 410 6
251 411 6
251 413 4
251 416 8
251 419 9
251 421 9
251 423 10
251 424 5
251 425 4
251 426 1
251 428 1
251 429 8
251 430 4
251 432 1
251 436 7
251 437 4
251 440 10
251 441 4
251 443 3
251 445 1
251 452 6
251 454 10
251 455 5
251 457 10
251 460 3
251 461 8
251 462 1
251 463 3
251 464 5
251 468 2
251 472 6
251 473 8
251 475 9
251 481 4
251 482 3
251 484 10
251 488 9
251 491 4
251 492 3
251 494 3
251 2 1
251 3 9
251 4 4
251 5 4
251 9 2
251 10 10
251 12 2
251 14 4
251 18 7
251 21 8
251 23 4
251 26 3
251 28 8
251 29 1
251 37 3
251 44 8
251 47 8
251 51 8
251 54 6
251 55 1
251 57 9
251 58 6
251 59 6
251 63 8
251 66 7
251 68 1
251 70 10
251 73 5
251 74 5
251 75 9
251 76 7
251 83 9
251 84 5
251 85 9
251 87 3
251 88 6
251 90 6
251 94 8
251 98 8
251 102 4
251 104 9
251 106 10
251 110 6
251 113 6
251 116 10
251 118 8
251 120 8
251 121 1
251 122 1
251 124 5
251 125 3
251 127 2
251 128 5
251 129 9
251 132 8
251 133 6
251 134 3
251 138 2
251 146 2
251 147 9
251 148 1
251 149 4
251 154 5
251 156 1
251 159 7
251 160 3
251 163 7
251 164 2
251 165 4
251 168 8
251 169 1
251 170 2
251 171 8
251 174 1
251 175 7
251 178 10
251 181 4
251 182 1
251 184 2
251 186 3
251 189 5
251 190 9
251 191 4
251 192 6
251 193 8
251 196 1
251 200 3
251 201 6
251 202 3
251 203 3
251 207 6
251 209 5
251 212 10
251 213 9
251 214 10
251 221 1
251 223 9
251 225 7
251 228 1
251 232 4
251 235 9
251 236 3
251 237 10
251 239 9
251 241 8
251 242 1
251 243 7
251 244 3
251 247 6
251 248 10
251 249 4
252 253 2
252 254 8
252 257 8
252 258 3
252 259 8
252 262 9
252 267 9
252 268 3
252 271 2
252 273 1
252 275 5
252 276 1
252 277 10
252 279 5
252 284 10
252 285 5
252 286 7
252 289 1
252 290 9
252 292 7
252 294 8
252 295 6
252 296 5
252 297 2
252 301 1
252 303 3
252 305 6
252 307 4
252 309 4
252 312 2
252 313 7
252 315 10
252 317 3
252 320 6
252 321 2
252 324 7
252 328 6
252 329 3
252 330 5
252 331 1
252 332 5
252 335 1
252 339 7
252 340 4
252 344 10
252 346 8
252 347 6
252 349 3
252 353 8
252 354 3
252 355 4
252 359 5
252 360 1
252 364 10
252 366 9
252 368 5
252 370 8
252 373 10
252 374 8
252 377 2
252 378 3
252 379 2
252 380 3
252 382 6
252 384 9
252 386 1
252 387 5
252 388 10
252 394 6
252 395 10
252 398 8
252 400 6
252 402 7
252 405 1
252 410 5
252 411 6
252 413 8
252 414 4
252 415 3
252 417 8
252 418 1
252 423 4
252 424 7
252 425 7
252 434 8
252 435 6
252 436 4
252 438 8
252 441 3
252 442 10
252 443 9
252 445 2
252 446 9
252 452 4
252 454 6
252 455 7
252 458 6
252 459 4
252 460 4
252 461 7
252 462 1
252 464 3
252 465 1
252 466 5
252 467 10
252 469 8
252 470 4
252 471 2
252 473 5
252 474 9
252 478 5
252 480 5
252 481 8
252 482 2
252 484 10
252 485 1
252 488 5
252 490 2
252 491 6
252 493 1
252 495 8
252 496 7
252 497 2
252 499 7
252 3 8
252 4 8
252 6 6
252 17 2
252 18 9
252 19 1
252 20 1
252 25 6
252 26 7
252 27 6
252 32 2
252 33 4
252 34 7
252 36 6
252 38 5
252 42 9
252 45 5
252 48 9
252 49 8
252 50 10
252 51 7
252 52 8
252 54 3
252 55 4
252 57 10
252 58 6
252 59 9
252 61 9
252 63 4
252 65 9
252 66 4
252 69 10
252 71 8
252 72 5
252 73 5
252 75 4
252 78 4
252 80 2
252 81 3
252 82 10
252 83 2
252 85 1
252 87 3
252 88 7
252 89 6
252 90 2
252 93 8
252 95 1
252 96 5
252 101 4
252 105 4
252 109 1
252 110 4
252 111 9
252 113 6
252 114 2
252 115 10
252 116 10
252 117 4
252 119 8
252 123 5
252 124 8
252 125 7
252 126 6
252 128 7
252 129 1
252 132 7
252 133 2
252 134 10
252 136 8
252 137 8
252 139 3
252 142 2
252 146 8
252 147 5
252 148 3
252 149 8
252 150 8
252 151 9
252 152 7
252 155 6
252 156 4
252 160 3
252 162 10
252 164 10
252 165 3
252 167 10
252 172 7
252 173 5
252 174 2
252 178 1
252 180 8
252 181 9
252 185 9
252 186 2
252 189 10
252 190 1
252 191 8
252 192 8
252 199 3
252 202 1
252 205 6
252 206 3
252 207 6
252 211 8
252 212 4
252 213 3
252 215 9
252 219 9
252 220 10
252 221 2
252 225 8
252 226 1
252 227 2
252 229 10
252 231 8
252 233 7
252 234 8
252 235 5
252 237 8
252 238 1
252 240 5
252 241 5
252 242 4
252 248 1
252 251 8
253 255 7
253 256 3
253 257 2
253 258 6
253 259 9
253 261 5
253 263 10
253 264 5
253 266 7
253 267 7
253 268 4
253 269 7
253 270 6
253 272 9
253 275 3
253 279 5
253 281 9
253 284 9
253 287 1
253 290 1
253 291 1
253 292 1
253 294 8
253 295 10
253 296 3
253 297 2
253 298 9
253 302 8
253 303 9
253 304 7
253 306 8
253 307 9
253 309 10
253 311 1
253 312 8
253 313 4
253 321 6
253 322 9
253 323 10
253 324 4
253 325 7
253 326 3
253 327 9
253 329 3
253 330 4
253 331 10
253 332 4
253 333 8
253 334 5
253 335 6
253 336 6
253 338 4
253 339 2
253 342 5
253 344 9
253 349 5
253 350 4
253 353 3
253 354 1
253 356 1
253 357 6
253 358 10
253 365 10
253 366 4
253 369 8
253 379 6
253 380 9
253 382 1
253 384 7
253 386 3
253 388 10
253 389 5
253 390 4
253 391 4
253 392 3
253 393 3
253 394 8
253 395 5
253 398 9
253 401 7
253 404 4
253 408 7
253 409 7
253 413 2
253 415 10
253 416 1
253 418 5
253 421 10
253 422 1
253 425 6
253 430 3
253 431 8
253 432 5
253 435 9
253 441 8
253 442 7
253 443 9
253 446 9
253 447 1
253 448 5
253 453 2
253 455 2
253 459 9
253 460 3
253 461 3
253 463 3
253 465 3
253 469 8
253 471 6
253 472 5
253 479 4
253 480 7
253 481 7
253 485 3
253 486 4
253 487 3
253 488 8
253 489 3
253 490 9
253 491 6
253 493 9
253 494 7
253 495 4
253 496 4
253 498 8
253 499 4
253 1 6
253 2 4
253 4 2
253 11 1
253 12 7
253 13 7
253 14 3
253 15 8
253 16 2
253 18 1
253 20 3
253 21 9
253 23 4
253 26 5
253 28 8
253 29 6
253 31 7
253 32 10
253 33 2
253 34 6
253 36 3
253 37 2
253 39 9
253 40 9
253 41 9
253 42 9
253 44 5
253 45 4
253 46 10
253 47 7
253 48 4
253 50 5
253 51 5
253 52 10
253 54 1
253 57 1
253 58 3
253 61 7
253 62 1
253 65 1
253 71 1
253 73 6
253 76 1
253 80 4
253 82 8
253 83 8
253 84 5
253 85 1
253 87 5
253 89 6
253 94 3
253 96 10
253 98 5
253 103 10
253 105 10
253 106 9
253 107 1
253 109 2
253 110 8
253 112 8
253 113 9
253 115 4
253 117 6
253 119 6
253 120 5
253 121 1
253 123 8
253 125 7
253 126 7
253 129 10
253 132 6
253 133 5
253 134 10
253 136 8
253 140 5
253 141 10
253 142 10
253 143 6
253 146 2
253 147 10
253 150 10
253 151 5
253 155 4
253 158 6
253 159 1
253 160 2
253 161 4
253 162 10
253 164 6
253 168 10
253 169 2
253 171 6
253 175 7
253 178 8
253 180 7
253 181 5
253 192 8
253 196 8
253 197 4
253 198 3
253 201 9
253 202 3
253 207 7
253 210 9
253 211 3
253 214 4
253 215 3
253 219 3
253 221 10
253 224 9
253 225 8
253 226 3
253 228 10
253 231 5
253 232 7
253 235 5
253 236 9
253 237 3
253 238 2
253 239 10
253 240 1
253 242 8
253 246 5
253 250 4
254 255 7
254 257 6
254 259 9
254 261 10
254 264 1
254 266 4
254 271 1
254 273 4
254 274 4
254 275 3
254 278 6
254 279 9
254 280 1
254 282 8
254 284 1
254 286 1
254 288 7
254 289 2
254 291 4
254 295 1
254 296 10
254 298 5
254 299 7
254 301 9
254 302 2
254 303 6
254 304 9
254 305 8
254 308 9
254 309 5
254 311 8
254 312 1
254 313 1
254 316 4
254 317 6
254 321 7
254 322 3
254 324 3
254 325 9
254 326 2
254 327 2
254 328 5
254 330 4
254 333 3
254 335 5
254 337 3
254 338 2
254 340 6
254 345 4
254 347 10
254 349 8
254 350 4
254 351 9
254 353 1
254 357 2
254 358 3
254 359 4
254 360 10
254 361 2
254 362 4
254 366 3
254 372 3
254 373 5
254 375 1
254 376 1
254 377 6
254 380 2
254 382 6
254 384 5
254 385 7
254 389 10
254 390 8
254 391 6
254 392 6
254 395 4
254 398 6
254 399 7
254 400 3
254 401 7
254 402 4
254 405 7
254 406 8
254 407 8
254 409 5
254 410 7
254 416 9
254 417 3
254 418 10
254 419 3
254 421 6
254 422 4
254 425 9
254 426 6
254 427 3
254 428 4
254 429 7
254 433 9
254 436 1
254 438 3
254 439 2
254 441 5
254 443 8
254 445 8
254 447 1
254 450 9
254 453 7
254 454 1
254 455 5
254 456 4
254 457 2
254 460 1
254 462 6
254 463 9
254 464 6
254 465 6
254 466 8
254 467 2
254 468 8
254 469 10
254 472 7
254 473 6
254 476 2
254 477 1
254 478 2
254 479 8
254 481 8
254 482 6
254 485 4
254 488 8
254 489 7
254 490 3
254 491 3
254 492 2
254 496 3
254 497 10
254 499 2
254 0 10
254 1 7
254 3 9
254 6 2
254 9 5
254 10 1
254 15 10
254 16 8
254 17 3
254 18 5
254 19 10
254 20 4
254 24 8
254 25 9
254 27 7
254 29 7
254 31 1
254 32 8
254 33 7
254 34 9
254 40 6
254 41 6
254 45 9
254 46 10
254 47 1
254 49 2
254 50 10
254 51 7
254 57 9
254 58 8
254 59 5
254 60 4
254 61 5
254 62 1
254 65 4
254 68 3
254 71 3
254 73 7
254 74 2
254 76 2
254 77 10
254 80 4
254 83 9
254 84 5
254 89 9
254 93 6
254 94 8
254 95 9
254 96 7
254 99 2
254 100 3
254 102 9
254 103 9
254 104 3
254 105 5
254 109 2
254 111 5
254 112 6
